t p i e
4272.213379 1 8587 2
4272.695312 1 8588 2
4273.345215 1 8589 2
4273.876953 1 8590 2
4275.460938 1 8591 2
4276.880859 1 8592 3
4277.994141 1 8593 3
4278.909180 1 8594 4
4279.428711 1 8595 3
4281.531250 1 8596 4
4282.069336 1 8597 4
4282.511719 1 8598 3
4283.179688 1 8599 4
4283.402344 1 8600 3
4283.673340 1 8601 3
4284.086426 1 8602 3
4284.585449 1 8603 3
4285.131348 1 8604 3
4285.379883 1 8605 4
4285.697266 1 8606 3
4286.010254 1 8607 3
4286.550293 1 8608 4
4286.852051 1 8609 3
4287.598145 1 8610 3
4288.060059 1 8611 4
4288.311035 1 8612 4
4288.729004 1 8613 3
4289.138672 1 8614 4
4289.193359 1 8615 2
4289.529297 1 8616 2
4289.708496 1 8617 2
4289.842773 1 8618 2
4291.148438 1 8619 2
4291.279785 1 8620 2
4291.469238 1 8621 2
4291.581543 1 8622 2
4291.750488 1 8623 2
4291.851074 1 8624 2
4292.028809 1 8625 2
4292.902344 1 8626 2
4294.529785 1 8627 2
4295.500488 1 8628 3
4298.378906 1 8629 4
4298.699219 1 8630 4
4299.076172 1 8631 4
4299.707031 1 8632 4
4300.212891 1 8633 3
4300.650879 1 8634 4
4300.910156 1 8635 3
4301.246582 1 8636 3
4301.368164 1 8637 3
4301.604980 1 8638 3
4301.864258 1 8639 3
4302.176758 1 8640 2
4302.476074 1 8641 2
4302.695312 1 8642 2
4303.217285 1 8643 2
4303.524902 1 8644 2
4303.615234 1 8645 2
4303.732422 1 8646 2
4303.855469 1 8647 2
4303.938965 1 8648 2
4304.039551 1 8649 2
4304.167480 1 8650 2
4304.247070 1 8651 2
4304.640625 1 8652 2
4305.044434 1 8653 2
4305.346191 1 8654 2
4305.892090 1 8655 2
4306.190430 1 8656 2
4306.426270 1 8657 3
4306.636230 1 8658 2
4307.508301 1 8659 2
4307.948242 1 8660 2
4308.292480 1 8661 2
4308.841797 1 8662 2
4309.262207 1 8663 2
4309.492188 1 8664 2
4310.205566 1 8665 2
4310.590820 1 8666 2
4311.266113 1 8667 2
4311.661133 1 8668 3
4311.877441 1 8669 2
4312.389648 1 8670 2
4312.509277 1 8671 2
4312.777832 1 8672 2
4313.235840 1 8673 2
4313.392090 1 8674 2
4313.616699 1 8675 2
4313.747070 1 8676 2
4313.842285 1 8677 2
4313.964844 1 8678 2
4314.153809 1 8679 2
4314.258301 1 8680 2
4314.464844 1 8681 2
4314.602539 1 8682 2
4314.749512 1 8683 2
4314.940918 1 8684 2
4315.039551 1 8685 2
4315.198730 1 8686 2
4315.289551 1 8687 3
4315.370605 1 8688 2
4315.489258 1 8689 2
4315.656250 1 8690 2
4315.842285 1 8691 2
4315.929199 1 8692 2
4316.075684 1 8693 2
4316.206055 1 8694 2
4316.336426 1 8695 2
4316.434082 1 8696 2
4321.323730 1 8697 2
4323.853516 1 8698 2
4325.910156 1 8699 2
4327.422363 1 8700 3
4328.126953 1 8701 3
4331.717773 1 8702 4
4332.253418 1 8703 4
4332.691406 1 8704 4
4332.895996 1 8705 4
4333.579590 1 8706 4
4334.173828 1 8707 3
4335.599121 1 8708 4
4336.342285 1 8709 4
4336.765137 1 8710 4
4337.662598 1 8711 4
4338.044922 1 8712 4
4338.292969 1 8713 4
4338.482910 1 8714 4
4338.871094 1 8715 3
4339.347168 1 8716 4
4339.646973 1 8717 3
4339.887207 1 8718 3
4340.053223 1 8719 3
4340.225098 1 8720 2
4340.318359 1 8721 2
4340.420410 1 8722 2
4340.464844 1 8723 2
4340.565430 1 8724 2
4340.658691 1 8725 2
4340.784668 1 8726 2
4340.905273 1 8727 3
4340.985352 1 8728 2
4341.083984 1 8729 2
4341.158203 1 8730 2
4341.386719 1 8731 2
4343.038574 1 8732 2
4344.789551 1 8733 2
4347.961426 1 8734 3
4348.892090 1 8735 4
4349.506348 1 8736 4
4350.092285 1 8737 4
4350.554688 1 8738 3
4351.474121 1 8739 4
4352.029297 1 8740 4
4352.507324 1 8741 4
4353.531250 1 8742 4
4354.427246 1 8743 4
4355.070312 1 8744 3
4355.598633 1 8745 4
4355.716797 1 8746 4
4355.848145 1 8747 3
4356.084473 1 8748 2
4356.479004 1 8749 2
4357.242188 1 8750 2
4357.575195 1 8751 2
4358.019531 1 8752 2
4358.403809 1 8753 2
4358.733887 1 8754 2
4359.340820 1 8755 2
4359.739258 1 8756 2
4360.573242 1 8757 2
4360.833008 1 8758 2
4362.543945 1 8759 2
4364.326660 1 8760 2
4364.440430 1 8761 2
4365.160156 1 8762 2
4365.660645 1 8763 4
4365.824707 1 8764 2
4366.206055 1 8765 3
4366.370117 1 8766 2
4366.642578 1 8767 2
4367.124023 1 8768 2
4367.553711 1 8769 2
4368.277344 1 8770 3
4368.717773 1 8771 2
4369.405273 1 8772 2
4369.883301 1 8773 2
4370.482910 1 8774 2
4370.654297 1 8775 3
4370.726074 1 8776 3
4370.774414 1 8777 3
4370.837891 1 8778 2
4371.034668 1 8779 2
4371.129883 1 8780 3
4371.243164 1 8781 2
4371.418457 1 8782 2
4371.580078 1 8783 2
4371.680176 1 8784 2
4371.813477 1 8785 2
4371.927734 1 8786 2
4372.093262 1 8787 2
4372.384766 1 8788 2
4372.937500 1 8789 2
4373.575195 1 8790 2
4374.419434 1 8791 2
4375.040527 1 8792 2
4375.610840 1 8793 2
4376.440430 1 8794 2
4376.886230 1 8795 2
4377.396973 1 8796 2
4377.764160 1 8797 2
4378.354492 1 8798 2
4380.463379 1 8799 2
4382.594727 1 8800 3
4384.010742 1 8801 3
4384.925781 1 8802 4
4385.398438 1 8803 4
4385.988770 1 8804 4
4386.017090 1 8805 3
4386.083008 1 8806 3
4387.493164 1 8807 2
4388.309082 1 8808 2
4388.466309 1 8809 2
4388.547852 1 8810 2
4388.628418 1 8811 2
4388.717285 1 8812 2
4388.889648 1 8813 2
4390.032227 1 8814 2
4390.960449 1 8815 2
4391.971680 1 8816 3
4392.490234 1 8817 3
4393.031250 1 8818 3
4393.666504 1 8819 4
4394.009277 1 8820 3
4394.223145 1 8821 2
4394.705566 1 8822 3
4394.857422 1 8823 2
4395.442871 1 8824 2
4395.779297 1 8825 2
4396.263184 1 8826 2
4398.916504 1 8827 2
4400.982910 1 8828 2
4402.062500 1 8829 3
4403.232910 1 8830 4
4403.801270 1 8831 3
4404.439941 1 8832 4
4404.745605 1 8833 4
4405.301270 1 8834 4
4405.768555 1 8835 4
4406.177246 1 8836 4
4406.852051 1 8837 4
4407.430664 1 8838 4
4407.844727 1 8839 4
4408.293457 1 8840 4
4408.666016 1 8841 4
4409.250977 1 8842 4
4409.841309 1 8843 4
4410.555176 1 8844 4
4410.578125 1 8845 3
4410.658203 1 8846 3
4410.712402 1 8847 2
4410.815430 1 8848 3
4410.917480 1 8849 3
4411.015137 1 8850 3
4411.060059 1 8851 2
4411.246094 1 8852 3
4411.333008 1 8853 2
4411.420898 1 8854 2
4411.500977 1 8855 2
4412.177734 1 8856 2
4412.439941 1 8857 2
4412.668457 1 8858 2
4412.943848 1 8859 2
4413.505859 1 8860 2
4415.546387 1 8861 2
4416.230469 1 8862 2
4416.671387 1 8863 4
4416.816406 1 8864 3
4416.954590 1 8865 2
4417.154297 1 8866 3
4417.241699 1 8867 2
4417.510254 1 8868 2
4417.936035 1 8869 2
4418.548340 1 8870 2
4419.046875 1 8871 2
4419.432617 1 8872 3
4419.735352 1 8873 2
4420.327637 1 8874 2
4424.163086 1 8875 2
4426.098633 1 8876 3
4426.647461 1 8877 4
4427.041504 1 8878 4
4427.073242 1 8879 4
4427.173340 1 8880 3
4427.236816 1 8881 2
4427.416992 1 8882 2
4427.702148 1 8883 2
4428.698242 1 8884 2
4430.082031 1 8885 2
4431.653320 1 8886 3
4432.472656 1 8887 4
4432.902832 1 8888 4
4433.211914 1 8889 4
4433.334473 1 8890 4
4433.412598 1 8891 3
4433.530762 1 8892 3
4433.698730 1 8893 3
4433.995117 1 8894 3
4434.486328 1 8895 4
4434.958984 1 8896 3
4435.651367 1 8897 3
4435.888672 1 8898 3
4436.076660 1 8899 3
4436.728516 1 8900 3
4436.903320 1 8901 3
4437.186035 1 8902 3
4437.378906 1 8903 3
4437.570801 1 8904 3
4437.833008 1 8905 3
4438.183594 1 8906 3
4438.584473 1 8907 2
4440.822754 1 8908 2
4441.813477 1 8909 2
4442.086426 1 8910 2
4442.338867 1 8911 2
4442.534668 1 8912 2
4442.825684 1 8913 2
4443.071777 1 8914 2
4443.431152 1 8915 2
4443.553711 1 8916 2
4443.796875 1 8917 2
4444.680176 1 8918 2
4447.429199 1 8919 2
4449.574707 1 8920 2
4451.657227 1 8921 4
4452.170410 1 8922 3
4452.705566 1 8923 4
4453.164551 1 8924 4
4453.655273 1 8925 4
4454.718750 1 8926 4
4455.185547 1 8927 4
4455.799316 1 8928 4
4455.898926 1 8929 4
4455.932129 1 8930 3
4455.994141 1 8931 2
4458.154785 1 8932 2
4460.039062 1 8933 2
4466.106445 1 8934 3
4467.778320 0 8935 4
4468.255859 1 8936 4
4468.509766 1 8937 4
4468.840820 1 8938 4
4469.289551 1 8939 4
4469.773926 1 8940 4
4470.325195 1 8941 4
4470.755859 1 8942 4
4471.151367 1 8943 4
4471.806641 1 8944 4
4472.194336 1 8945 4
4472.233398 1 8946 3
4472.335449 1 8947 3
4472.848145 1 8948 2
4472.988281 1 8949 2
4473.226562 1 8950 2
4473.831543 1 8951 2
4474.590820 1 8952 2
4475.576172 1 8953 3
4475.631348 1 8954 3
4475.673828 1 8955 2
4475.782715 1 8956 2
4475.959473 1 8957 2
4476.089844 1 8958 2
4476.187012 1 8959 3
4476.260254 1 8960 2
4476.339844 1 8961 2
4476.542969 1 8962 3
4476.716797 1 8963 2
4476.883301 1 8964 2
4477.205078 1 8965 2
4477.342285 1 8966 2
4477.712402 1 8967 2
4477.860352 1 8968 2
4479.179688 1 8969 2
4479.838867 1 8970 2
4480.995605 1 8971 4
4481.166992 1 8972 4
4481.390625 1 8973 3
4481.835449 1 8974 4
4482.173340 1 8975 3
4482.537598 1 8976 3
4482.595703 1 8977 3
4482.670410 1 8978 2
4482.882324 1 8979 4
4482.920898 1 8980 2
4483.012207 1 8981 2
4483.116211 1 8982 3
4483.178223 1 8983 2
4483.287109 1 8984 2
4483.408203 1 8985 2
4483.626953 1 8986 2
4483.797852 1 8987 2
4483.853027 1 8988 2
4483.986816 1 8989 2
4484.131348 1 8990 2
4484.216797 1 8991 2
4484.321777 1 8992 2
4484.448242 1 8993 2
4484.599609 1 8994 2
4484.723633 1 8995 2
4484.980469 1 8996 2
4485.818848 1 8997 2
4486.462891 1 8998 2
4486.841309 1 8999 2
4487.628906 1 9000 2
4488.083008 1 9001 2
4488.519531 1 9002 2
4489.010742 1 9003 4
4489.034668 1 9004 3
4489.090820 1 9005 2
4489.270508 1 9006 3
4489.336426 1 9007 2
4490.042969 1 9008 2
4491.666016 1 9009 2
4493.200195 1 9010 2
4493.913086 1 9011 4
4494.333984 1 9012 4
4494.732422 1 9013 4
4494.967285 1 9014 4
4495.336426 1 9015 4
4495.497070 1 9016 4
4495.703613 1 9017 3
4496.203613 1 9018 4
4496.464355 1 9019 2
4496.769531 1 9020 3
4497.053711 1 9021 3
4497.344238 1 9022 2
4498.454590 1 9023 3
4498.703613 1 9024 3
4499.341309 1 9025 3
4499.608398 1 9026 3
4499.860840 1 9027 2
4500.598145 1 9028 3
4500.642090 1 9029 2
4500.702148 1 9030 2
4500.765137 1 9031 2
4500.893555 1 9032 2
4501.035156 1 9033 2
4501.279785 1 9034 2
4501.361328 1 9035 2
4501.523926 1 9036 2
4501.692871 1 9037 2
4501.771973 1 9038 2
4501.884277 1 9039 2
4502.407715 1 9040 2
4502.902832 1 9041 2
4503.587891 1 9042 2
4504.646973 1 9043 3
4505.109375 1 9044 3
4505.646973 1 9045 3
4506.304199 1 9046 3
4506.800293 1 9047 3
4508.145996 1 9048 2
4509.080078 1 9049 3
4509.509766 1 9050 3
4509.966309 1 9051 3
4510.401855 1 9052 3
4510.783203 1 9053 3
4511.026367 1 9054 2
4513.949219 1 9055 4
4514.430176 1 9056 4
4514.931641 1 9057 4
4515.079590 1 9058 4
4515.110840 1 9059 3
4515.167969 1 9060 2
4516.062988 1 9061 2
4520.068848 1 9062 2
4521.632812 1 9063 2
4523.913086 1 9064 3
4524.260254 1 9065 4
4524.769043 1 9066 4
4525.310059 1 9067 4
4526.020508 1 9068 4
4526.543457 1 9069 4
4526.567383 1 9070 4
4526.601074 1 9071 3
4526.705566 1 9072 2
4526.840820 1 9073 2
4527.710938 1 9074 2
4529.083984 1 9075 2
4530.175293 1 9076 3
4530.696777 1 9077 3
4531.464844 1 9078 4
4531.869629 1 9079 4
4532.346191 1 9080 4
4532.641113 1 9081 3
4533.116211 1 9082 4
4533.445312 1 9083 4
4533.618652 1 9084 4
4533.730469 1 9085 3
4534.023926 1 9086 3
4534.227051 1 9087 2
4534.683105 1 9088 3
4534.847656 1 9089 2
4535.250977 1 9090 2
4535.636719 1 9091 2
4536.224609 1 9092 2
4536.718750 1 9093 2
4537.539551 1 9094 3
4537.741699 1 9095 2
4538.380859 1 9096 2
4538.686035 1 9097 2
4539.186523 1 9098 2
4540.074219 1 9099 3
4540.431641 1 9100 3
4541.925293 1 9101 3
4542.183594 1 9102 4
4542.581055 1 9103 4
4543.168457 1 9104 4
4543.590820 1 9105 4
4544.373047 1 9106 4
4544.949219 1 9107 4
4545.067383 1 9108 4
4545.196777 1 9109 4
4545.289551 1 9110 3
4545.344238 1 9111 2
4545.534668 1 9112 2
4545.598145 1 9113 2
4545.732910 1 9114 2
4545.910156 1 9115 2
4545.997559 1 9116 2
4546.177734 1 9117 2
4546.350098 1 9118 2
4546.456543 1 9119 2
4546.666504 1 9120 2
4546.818848 1 9121 2
4548.845703 1 9122 2
4550.451172 1 9123 2
4551.663574 1 9124 3
4552.255371 1 9125 4
4552.340332 1 9126 3
4552.686523 1 9127 4
4552.791992 1 9128 3
4552.827637 1 9129 3
4552.897949 1 9130 2
4553.033203 1 9131 2
4553.207031 1 9132 2
4553.283203 1 9133 2
4553.545898 1 9134 2
4553.673828 1 9135 2
4553.958496 1 9136 2
4554.072266 1 9137 2
4554.200684 1 9138 2
4554.426270 1 9139 2
4554.521973 1 9140 2
4556.010742 1 9141 2
4558.337891 1 9142 2
4560.568359 1 9143 2
4562.681641 1 9144 4
4563.107422 1 9145 4
4563.360352 1 9146 4
4563.572754 1 9147 3
4564.070312 1 9148 3
4564.349121 1 9149 4
4564.813965 1 9150 3
4565.170410 1 9151 4
4565.434082 1 9152 4
4565.613770 1 9153 4
4565.631836 1 9154 3
4565.676270 1 9155 3
4565.721191 1 9156 2
4565.825195 1 9157 3
4566.087402 1 9158 3
4566.326172 1 9159 2
4566.968262 1 9160 2
4567.092285 1 9161 2
4567.180176 1 9162 2
4567.277344 1 9163 2
4567.362305 1 9164 2
4567.677246 1 9165 2
4567.754883 1 9166 2
4567.924805 1 9167 3
4568.030273 1 9168 2
4568.404297 1 9169 3
4568.541504 1 9170 2
4568.939453 1 9171 2
4569.252930 1 9172 2
4569.519043 1 9173 3
4569.852539 1 9174 2
4570.547852 1 9175 2
4572.427734 1 9176 2
4572.910645 1 9177 2
4573.913574 1 9178 3
4574.272461 1 9179 4
4574.355957 1 9180 4
4574.521484 1 9181 3
4574.966797 1 9182 3
4575.194824 1 9183 2
4575.501953 1 9184 3
4575.789551 1 9185 2
4576.036621 1 9186 2
4578.435059 1 9187 2
4580.931641 1 9188 2
4582.502930 1 9189 2
4583.969727 1 9190 3
4584.042969 1 9191 3
4584.104004 1 9192 2
4584.232422 1 9193 2
4584.484863 1 9194 2
4584.546387 1 9195 2
4584.744629 1 9196 2
4584.829102 1 9197 3
4584.909668 1 9198 2
4585.012695 1 9199 2
4585.109863 1 9200 2
4585.243652 1 9201 2
4585.396484 1 9202 2
4585.457520 1 9203 2
4585.603516 1 9204 2
4586.646484 1 9205 2
4587.448242 1 9206 2
4588.163574 1 9207 3
4588.896484 1 9208 3
4589.304688 1 9209 3
4589.694824 1 9210 3
4590.025391 1 9211 4
4590.389160 1 9212 3
4591.709473 1 9213 3
4592.574707 1 9214 4
4592.797852 1 9215 4
4592.961426 1 9216 4
4593.152344 1 9217 4
4593.427246 1 9218 4
4593.788574 1 9219 2
4595.553223 1 9220 3
4595.590820 1 9221 2
4595.684082 1 9222 2
4595.772949 1 9223 2
4597.095215 1 9224 2
4600.837891 1 9225 2
4602.474121 1 9226 2
4603.806641 1 9227 4
4603.854004 1 9228 4
4603.921875 1 9229 4
4604.424316 1 9230 2
4605.485352 1 9231 2
4605.945312 1 9232 2
4606.398926 1 9233 3
4606.750977 1 9234 3
4607.002930 1 9235 3
4607.270508 1 9236 3
4607.505371 1 9237 3
4607.713379 1 9238 3
4607.925781 1 9239 3
4607.990723 1 9240 3
4608.115723 1 9241 2
4608.914551 1 9242 2
4609.683105 1 9243 2
4610.521973 1 9244 2
4610.787598 1 9245 3
4611.961426 1 9246 3
4613.155762 1 9247 3
4613.895020 1 9248 3
4614.971680 1 9249 4
4615.793457 1 9250 4
4616.262207 1 9251 4
4617.486816 1 9252 4
4618.123535 1 9253 3
4618.455078 1 9254 4
4619.101074 1 9255 4
4619.691895 1 9256 4
4620.352051 1 9257 4
4620.642090 1 9258 4
4621.970215 1 9259 4
4622.245605 1 9260 4
4622.476074 1 9261 4
4622.812012 1 9262 4
4623.065918 1 9263 3
4623.590820 1 9264 3
4623.905762 1 9265 3
4624.287598 1 9266 3
4624.668945 1 9267 3
4625.347656 1 9268 3
4626.523926 1 9269 3
4627.624512 1 9270 4
4628.010254 1 9271 4
4628.475586 1 9272 4
4628.861328 1 9273 4
4629.563965 1 9274 4
4629.942383 1 9275 4
4630.361328 1 9276 4
4630.723633 1 9277 4
4631.188477 1 9278 4
4631.736328 1 9279 4
4632.099609 1 9280 4
4632.518555 1 9281 4
4633.523926 1 9282 4
4633.587402 1 9283 3
4633.997559 1 9284 2
4635.025879 1 9285 3
4635.416504 1 9286 2
4636.062012 1 9287 4
4636.345215 1 9288 4
4636.543457 1 9289 3
4636.993164 1 9290 4
4637.249023 1 9291 3
4637.534668 1 9292 4
4637.850098 1 9293 4
4638.289062 1 9294 3
4638.376465 1 9295 2
4638.868652 1 9296 2
4639.124512 1 9297 3
4639.242676 1 9298 3
4639.459473 1 9299 3
4639.579102 1 9300 2
4639.830078 1 9301 2
4640.198730 1 9302 2
4640.374023 1 9303 3
4641.418457 1 9304 3
4642.908203 1 9305 3
4643.988770 1 9306 3
4644.896973 1 9307 4
4645.314453 1 9308 4
4645.881348 1 9309 4
4646.381348 1 9310 4
4646.422852 1 9311 3
4646.636230 1 9312 2
4646.749023 1 9313 2
4646.943848 1 9314 3
4647.163086 1 9315 2
4647.329102 1 9316 2
4647.437988 1 9317 2
4647.667969 1 9318 2
4647.866699 1 9319 2
4648.135254 1 9320 3
4648.293457 1 9321 2
4648.416504 1 9322 2
4648.708008 1 9323 2
4648.882324 1 9324 2
4650.267090 1 9325 2
4652.920410 1 9326 3
4654.887695 1 9327 4
4655.312988 1 9328 4
4655.368164 1 9329 4
4655.490234 1 9330 4
4655.610352 1 9331 4
4655.760254 1 9332 4
4655.930176 1 9333 3
4656.363281 1 9334 3
4656.617676 1 9335 2
4657.023438 1 9336 2
4657.421875 1 9337 3
4657.586426 1 9338 3
4657.798340 1 9339 3
4658.064941 1 9340 2
4658.437988 1 9341 2
4658.757324 1 9342 3
4659.321289 1 9343 3
4659.501953 1 9344 2
4660.182129 1 9345 2
4661.069824 1 9346 2
4661.487305 1 9347 3
4661.939453 1 9348 3
4662.505371 1 9349 3
4662.813965 1 9350 4
4663.144531 1 9351 2
4663.711914 1 9352 2
4664.241699 1 9353 3
4665.358398 1 9354 3
4665.627930 1 9355 4
4665.724121 1 9356 4
4665.804199 1 9357 3
4666.090820 1 9358 3
4666.413086 1 9359 2
4667.032227 1 9360 2
4667.458008 1 9361 3
4667.736328 1 9362 3
4667.981934 1 9363 2
4668.281738 1 9364 2
4669.658691 1 9365 2
4670.009277 1 9366 2
4670.933594 1 9367 4
4671.093262 1 9368 4
4671.213867 1 9369 3
4671.486816 1 9370 4
4671.624512 1 9371 2
4672.268066 1 9372 2
4673.374512 1 9373 2
4673.967773 1 9374 2
4674.316895 1 9375 3
4674.666992 1 9376 3
4674.923828 1 9377 3
4675.319336 1 9378 2
4675.881348 1 9379 2
4676.270996 1 9380 3
4676.613281 1 9381 3
4676.799805 1 9382 4
4676.977539 1 9383 3
4678.750977 1 9384 4
4679.133301 1 9385 4
4679.214355 1 9386 3
4679.304199 1 9387 2
4679.600586 1 9388 2
4680.189453 1 9389 3
4680.611816 1 9390 2
4681.019531 1 9391 2
4681.389160 1 9392 2
4681.827148 1 9393 2
4683.778809 1 9394 2
4685.991699 1 9395 2
4687.012207 1 9396 3
4688.120605 1 9397 3
4688.961426 1 9398 3
4689.021973 1 9399 3
4689.056641 1 9400 2
4689.363770 1 9401 2
4689.532715 1 9402 2
4690.069824 1 9403 2
4690.406738 1 9404 2
4692.683105 1 9405 2
4693.996094 1 9406 4
4694.643555 1 9407 3
4695.047363 1 9408 3
4695.461426 1 9409 3
4695.853516 1 9410 3
4696.484375 1 9411 2
4697.342285 1 9412 3
4697.851074 1 9413 3
4698.547363 1 9414 3
4699.326172 1 9415 4
4700.192383 1 9416 4
4700.695801 1 9417 4
4701.429199 1 9418 4
4701.838867 1 9419 3
4702.349121 1 9420 4
4702.868652 1 9421 4
4703.255371 1 9422 4
4703.735352 1 9423 4
4704.198242 1 9424 4
4704.295898 1 9425 3
4704.390625 1 9426 3
4704.733887 1 9427 3
4705.008301 1 9428 3
4705.277832 1 9429 3
4705.314453 1 9430 3
4705.394043 1 9431 3
4705.491211 1 9432 2
4705.615723 1 9433 2
4706.136719 1 9434 2
4706.365234 1 9435 2
4706.475098 1 9436 2
4706.652832 1 9437 2
4706.789551 1 9438 2
4706.965332 1 9439 2
4707.071777 1 9440 3
4707.144531 1 9441 2
4707.281250 1 9442 2
4707.417480 1 9443 3
4707.497070 1 9444 2
4707.579102 1 9445 2
4709.927734 1 9446 2
4710.969238 1 9447 2
4713.845215 1 9448 2
4716.629883 1 9449 3
4717.207520 1 9450 3
4717.861816 1 9451 3
4718.178711 1 9452 4
4718.714355 1 9453 4
4718.851074 1 9454 4
4718.927246 1 9455 4
4718.983398 1 9456 3
4719.050781 1 9457 3
4719.108398 1 9458 2
4719.177734 1 9459 2
4719.505859 1 9460 2
4719.614746 1 9461 2
4719.759766 1 9462 2
4719.840332 1 9463 2
4720.147461 1 9464 2
4721.818848 1 9465 2
4722.687500 1 9466 2
4722.817871 1 9467 3
4722.891602 1 9468 3
4722.974121 1 9469 2
4723.094727 1 9470 3
4723.167969 1 9471 2
4723.564453 1 9472 2
4724.455566 1 9473 2
4725.231934 1 9474 2
4725.793457 1 9475 4
4725.933594 1 9476 4
4725.985352 1 9477 4
4726.007324 1 9478 3
4726.092773 1 9479 2
4726.262695 1 9480 2
4726.390137 1 9481 2
4726.551758 1 9482 2
4726.713867 1 9483 2
4726.946777 1 9484 2
4730.022461 1 9485 2
4731.434570 1 9486 3
4732.298828 1 9487 3
4733.069824 1 9488 4
4733.719727 1 9489 4
4733.822266 1 9490 3
4733.935547 1 9491 3
4734.022461 1 9492 4
4734.113770 1 9493 4
4734.193359 1 9494 2
4734.529297 1 9495 2
4734.967285 1 9496 2
4735.355957 1 9497 3
4735.587402 1 9498 3
4735.788574 1 9499 3
4736.066895 1 9500 3
4736.343750 1 9501 3
4736.687988 1 9502 4
4736.831543 1 9503 3
4737.052246 1 9504 3
4737.291504 1 9505 3
4737.543457 1 9506 3
4737.782715 1 9507 2
4738.520508 1 9508 3
4738.854004 1 9509 3
4738.985352 1 9510 2
4739.234863 1 9511 2
4739.450195 1 9512 2
4739.747559 1 9513 2
4739.992188 1 9514 2
4741.529785 1 9515 3
4742.597656 1 9516 3
4743.669434 1 9517 3
4744.936035 1 9518 4
4745.409180 1 9519 4
4745.864258 1 9520 4
4747.089844 1 9521 3
4748.426270 1 9522 4
4748.954590 1 9523 4
4749.626465 1 9524 4
4750.176758 1 9525 4
4750.683105 1 9526 4
4751.071777 1 9527 4
4751.832520 1 9528 4
4751.859863 1 9529 3
4751.906250 1 9530 3
4751.962891 1 9531 2
4752.059082 1 9532 2
4752.477051 1 9533 2
4752.850098 1 9534 2
4753.363281 1 9535 2
4753.883789 1 9536 2
4754.175781 1 9537 3
4754.679688 1 9538 2
4754.876465 1 9539 2
4755.401367 1 9540 2
4755.716797 1 9541 3
4756.106934 1 9542 2
4756.750000 1 9543 2
4757.134277 1 9544 2
4757.936035 1 9545 3
4758.412109 1 9546 4
4758.945312 1 9547 3
4759.537598 1 9548 3
4760.201172 1 9549 3
4760.711914 1 9550 3
4761.125488 1 9551 4
4761.388184 1 9552 4
4761.677246 1 9553 4
4761.890137 1 9554 3
4762.113281 1 9555 3
4762.548828 1 9556 3
4763.028320 1 9557 3
4763.457031 1 9558 2
4764.371582 1 9559 3
4765.020996 1 9560 3
4765.416504 1 9561 3
4765.871094 1 9562 4
4766.122559 1 9563 3
4766.502441 1 9564 4
4766.754395 1 9565 3
4767.059570 1 9566 3
4767.585449 1 9567 3
4768.468262 1 9568 4
4768.711426 1 9569 4
4768.936035 1 9570 3
4769.691895 1 9571 4
4769.891602 1 9572 3
4770.372070 1 9573 4
4770.554688 1 9574 3
4771.050293 1 9575 3
4771.574219 1 9576 4
4771.953613 1 9577 3
4773.125977 1 9578 3
4773.694824 1 9579 3
4774.076660 1 9580 4
4774.295410 1 9581 4
4774.421387 1 9582 4
4774.558594 1 9583 4
4774.889160 1 9584 4
4775.149414 1 9585 4
4775.293457 1 9586 4
4775.617188 1 9587 3
4775.863770 1 9588 4
4776.526855 1 9589 4
4777.039062 1 9590 4
4777.903320 1 9591 3
4779.018555 1 9592 4
4779.622559 1 9593 4
4780.314453 1 9594 4
4780.920898 1 9595 4
4781.332031 1 9596 3
4782.231934 1 9597 4
4782.245605 1 9598 2
4782.411133 1 9599 3
4782.503906 1 9600 3
4782.567383 1 9601 3
4782.668945 1 9602 2
4783.640137 1 9603 2
4784.734375 1 9604 2
4785.595703 1 9605 2
4786.447266 1 9606 3
4787.616211 1 9607 3
4788.968750 1 9608 4
4789.886230 1 9609 4
4790.587891 1 9610 4
4790.874512 1 9611 3
4791.822266 1 9612 4
4791.961914 1 9613 3
4792.257324 1 9614 2
4793.994629 1 9615 3
4795.045410 1 9616 3
4796.036133 1 9617 3
4797.365234 1 9618 3
4797.446777 1 9619 3
4797.493164 1 9620 3
4797.598633 1 9621 2
4797.719727 1 9622 2
4797.812012 1 9623 2
4797.898438 1 9624 2
4798.006836 1 9625 2
4798.094727 1 9626 2
4798.210938 1 9627 2
4798.327637 1 9628 2
4798.460938 1 9629 2
4798.673340 1 9630 2
4798.764648 1 9631 2
4798.973145 1 9632 2
4799.158203 1 9633 2
4799.369141 1 9634 2
4799.487305 1 9635 2
4799.630859 1 9636 3
4799.691406 1 9637 2
4799.811035 1 9638 2
4799.884766 1 9639 2
4800.030762 1 9640 2
4800.145508 1 9641 2
4800.297363 1 9642 2
4800.423828 1 9643 2
4800.545410 1 9644 2
4800.681152 1 9645 2
4800.809082 1 9646 2
4800.917480 1 9647 2
4801.051270 1 9648 2
4801.165527 1 9649 2
4801.273438 1 9650 2
4801.738281 1 9651 2
4802.034668 1 9652 2
4802.341309 1 9653 2
